zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key
59131441,59133872,2130,2022/6/1,1312123.077,13.69230769,Single Family Residence,1925,4,4,5227.0,sqft,Baseboard,unknown,unknown,1400000.0,2130,2022/6/1,1534184.211,19.23157895,Single Family Residence,1900,3,4,6098.0,sqft,Hot Water,unknown,unknown,1850000.0,2,2.0,True,24.324324324324326,hard,0,1,25,-871.0,equal,p1_much,hard_equal
59134973,59135209,2130,2022/6/1,1422593.023,18.44186047,Single Family Residence,1968,3,3,9147.0,sqft,Forced Air,Central Air,unknown,1175000.0,2130,2022/6/1,1358300.0,23.0,Single Family Residence,1922,3,4,7840.0,sqft,"Natural Gas, Baseboard",Central Air,unknown,1555000.0,2,2.0,True,24.437299035369776,hard,-1,0,46,1307.0,p2_more,p1_much,hard_p2_more
59141747,59146428,2131,2020/10/1,631315.5333,12.6,Single Family Residence,1950,2,3,5662.0,sqft,Baseboard,Window Unit(s),unknown,499000.0,2131,2020/10/1,613089.8,14.8,Single Family Residence,1955,2,3,5662.0,sqft,Baseboard,Window Unit(s),unknown,741000.0,2,2.0,True,32.65856950067476,medium,0,0,-5,0.0,equal,similar,medium_equal
59141747,59146729,2131,2020/10/1,631315.5333,12.6,Single Family Residence,1950,2,3,5662.0,sqft,Baseboard,Window Unit(s),unknown,499000.0,2131,2020/10/1,617498.2667,14.66666667,Single Family Residence,1880,2,4,5662.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,675000.0,2,2.0,True,26.074074074074073,medium,-1,0,70,0.0,p2_more,p1_much,medium_p2_more
59145824,59147457,2131,2020/10/1,750599.0,11.25,Single Family Residence,1910,2,4,3049.0,sqft,"Hot Water, Electric Baseboard, Ductless","Window Unit(s), Ductless",unknown,750000.0,2131,2020/10/1,851239.8333,15.0,Single Family Residence,1920,4,4,4791.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,955000.0,2,2.0,True,21.465968586387437,hard,0,-2,-10,-1742.0,equal,similar,hard_equal
59144414,59147106,2131,2020/5/1,584724.9231,12.84615385,Single Family Residence,1950,2,3,6534.0,sqft,"Baseboard, Natural Gas",unknown,unknown,615000.0,2131,2020/5/1,634846.0,19.0,Single Family Residence,1880,2,7,4356.0,sqft,Forced Air,unknown,unknown,500000.0,1,1.0,True,18.69918699186992,hard,-4,0,70,2178.0,p2_more,p1_much,hard_p2_more
59143212,59145532,2131,2020/7/1,636660.0,17.0,Single Family Residence,1892,2,2,3484.0,sqft,"Baseboard, Natural Gas",Window Unit(s),unknown,475000.0,2131,2020/7/1,666345.2,16.0,Single Family Residence,1860,2,4,4791.0,sqft,Hot Water,Window Unit(s),unknown,730000.0,2,2.0,True,34.93150684931507,medium,-2,0,32,-1307.0,p2_more,p1_much,medium_p2_more
59145226,59146305,2131,2020/7/1,580276.5385,15.53846154,Single Family Residence,1964,3,4,3484.0,sqft,"Forced Air, Central",Window Unit(s),unknown,550000.0,2131,2020/7/1,656404.5,10.4,Single Family Residence,1988,3,3,6098.0,sqft,"Forced Air, Natural Gas, Electric",Central Air,unknown,679000.0,2,2.0,True,18.998527245949926,hard,1,0,-24,-2614.0,p1_slight,p2_newer,hard_p1_slight
59146590,59147227,2131,2020/7/1,516512.8,21.6,Single Family Residence,1967,2,3,8276.0,sqft,"Baseboard, Natural Gas",unknown,unknown,533000.0,2131,2020/7/1,441758.7,10.1,Single Family Residence,1920,2,2,4356.0,sqft,"Steam, Oil",unknown,unknown,425000.0,1,1.0,True,20.26266416510319,hard,1,0,47,3920.0,p1_slight,p1_much,hard_p1_slight
59140948,59147011,2131,2021/4/1,422735.0,14.6,Townhouse,1988,2,2,1178.0,sqft,"Gas, Forced air",Central,unknown,405000.0,2131,2021/4/1,426528.0,21.0,Single Family Residence,1957,1,3,4791.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,495000.0,2,2.0,True,18.181818181818183,hard,-1,1,31,-3613.0,p2_more,p1_much,hard_p2_more
59143082,59144709,2131,2021/4/1,685965.875,15.0,Single Family Residence,1919,2,3,3920.0,sqft,"Natural Gas, Hydronic Floor Heat(Radiant)","Central Air, High Seer Heat Pump (12+)",unknown,886000.0,2131,2021/4/1,609701.0,14.0,Single Family Residence,1954,3,3,4791.0,sqft,Forced Air,Window Unit(s),unknown,528000.0,1,1.0,True,40.40632054176072,easy,0,-1,-35,-871.0,equal,p2_newer,easy_equal
59144385,59144961,2131,2021/8/1,886462.0,17.0,Single Family Residence,2007,4,3,4356.0,sqft,Forced Air,Central Air,unknown,1050000.0,2131,2021/8/1,806400.0,19.0,Single Family Residence,1915,2,3,0.26,Acres,"Natural Gas, Steam",Central Air,unknown,801000.0,1,1.0,True,23.714285714285715,hard,0,2,92,4355.74,equal,p1_much,hard_equal
59144385,59147108,2131,2021/8/1,886462.0,17.0,Single Family Residence,2007,4,3,4356.0,sqft,Forced Air,Central Air,unknown,1050000.0,2131,2021/8/1,796456.4,12.6,Single Family Residence,1905,2,4,4356.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,866000.0,1,1.0,True,17.523809523809526,hard,-1,2,102,0.0,p2_more,p1_much,hard_p2_more
59144309,59146277,2131,2021/9/1,587616.6667,22.5,Single Family Residence,1900,2,2,3049.0,sqft,Forced Air,unknown,unknown,400000.0,2131,2021/9/1,641084.7458,15.69491525,Single Family Residence,1870,2,3,4356.0,sqft,Natural Gas,unknown,unknown,608000.0,2,2.0,True,34.21052631578947,medium,-1,0,30,-1307.0,p2_more,p1_much,medium_p2_more
59141408,59143903,2131,2022/4/1,681832.1429,14.0,Single Family Residence,1935,2,3,4791.0,sqft,Forced Air,Central Air,unknown,700000.0,2131,2022/4/1,651036.0,16.72,Single Family Residence,1910,2,2,5662.0,sqft,"Hot Water, Central, ENERGY STAR Qualified Equipment, Natural Gas",Central Air,unknown,905000.0,2,2.0,True,22.65193370165746,hard,1,0,25,-871.0,p1_slight,p1_much,hard_p1_slight
59141408,59144406,2131,2022/4/1,681832.1429,14.0,Single Family Residence,1935,2,3,4791.0,sqft,Forced Air,Central Air,unknown,700000.0,2131,2022/4/1,745260.1399,11.87412587,Single Family Residence,1965,2,3,2613.0,sqft,"Baseboard, Natural Gas",Window Unit(s),unknown,870000.0,2,2.0,True,19.54022988505747,hard,0,0,-30,2178.0,equal,p2_newer,hard_equal
59141408,59145941,2131,2022/4/1,681832.1429,14.0,Single Family Residence,1935,2,3,4791.0,sqft,Forced Air,Central Air,unknown,700000.0,2131,2022/4/1,760514.2857,20.0,Single Family Residence,1890,2,3,7840.0,sqft,"Hot Water, Central, Ductless","Central Air, Ductless",unknown,1025000.0,2,2.0,True,31.70731707317073,medium,0,0,45,-3049.0,equal,p1_much,medium_equal
59141510,59143903,2131,2022/4/1,643057.1429,15.07142857,Single Family Residence,1950,2,3,4356.0,sqft,"Oil, Baseboard","Wall Unit(s), Window Unit(s)",unknown,600000.0,2131,2022/4/1,651036.0,16.72,Single Family Residence,1910,2,2,5662.0,sqft,"Hot Water, Central, ENERGY STAR Qualified Equipment, Natural Gas",Central Air,unknown,905000.0,2,2.0,True,33.70165745856354,medium,1,0,40,-1306.0,p1_slight,p1_much,medium_p1_slight
59141510,59145941,2131,2022/4/1,643057.1429,15.07142857,Single Family Residence,1950,2,3,4356.0,sqft,"Oil, Baseboard","Wall Unit(s), Window Unit(s)",unknown,600000.0,2131,2022/4/1,760514.2857,20.0,Single Family Residence,1890,2,3,7840.0,sqft,"Hot Water, Central, Ductless","Central Air, Ductless",unknown,1025000.0,2,2.0,True,41.46341463414634,easy,0,0,60,-3484.0,equal,p1_much,easy_equal
59141510,59146675,2131,2022/4/1,643057.1429,15.07142857,Single Family Residence,1950,2,3,4356.0,sqft,"Oil, Baseboard","Wall Unit(s), Window Unit(s)",unknown,600000.0,2131,2022/4/1,713228.5714,23.78571429,Single Family Residence,1925,3,4,6534.0,sqft,Baseboard,Central Air,unknown,769900.0,2,2.0,True,22.067801013118586,hard,-1,-1,25,-2178.0,p2_more,p1_much,hard_p2_more
59141524,59143664,2131,2022/6/1,720708.8889,17.75555556,Single Family Residence,1910,1,3,6098.0,sqft,Natural Gas,Wall Unit(s),unknown,865000.0,2131,2022/6/1,634029.1667,14.14583333,Single Family Residence,1929,1,2,4356.0,sqft,"Natural Gas, Baseboard",Window Unit(s),unknown,640000.0,1,1.0,True,26.011560693641616,medium,1,0,-19,1742.0,p1_slight,similar,medium_p1_slight
59141524,59162452,2131,2022/6/1,720708.8889,17.75555556,Single Family Residence,1910,1,3,6098.0,sqft,Natural Gas,Wall Unit(s),unknown,865000.0,2131,2022/6/1,639611.3475,12.4964539,Single Family Residence,1900,2,3,4356.0,sqft,"Oil, Natural Gas, Baseboard",Wall Unit(s),unknown,550000.0,1,1.0,True,36.41618497109826,medium,0,-1,10,1742.0,equal,p1_slight,medium_equal
59143187,59146446,2131,2022/6/1,697319.6,11.8,Single Family Residence,1905,2,3,5662.0,sqft,Hot Water,Window Unit(s),unknown,725000.0,2131,2022/6/1,639188.8889,12.26666667,Single Family Residence,1935,1,3,4791.0,sqft,"Forced Air, Central",Central Air,unknown,599000.0,1,1.0,True,17.379310344827587,hard,0,1,-30,871.0,equal,p2_newer,hard_equal
59143187,59146670,2131,2022/6/1,697319.6,11.8,Single Family Residence,1905,2,3,5662.0,sqft,Hot Water,Window Unit(s),unknown,725000.0,2131,2022/6/1,639326.3158,14.15789474,Single Family Residence,1945,1,3,4791.0,sqft,Forced Air,Central Air,unknown,604000.0,1,1.0,True,16.689655172413794,hard,0,1,-40,871.0,equal,p2_newer,hard_equal
59154136,59154432,2132,2019/12/1,670100.8421,12.52631579,Single Family Residence,1928,2,3,4791.0,sqft,"Hot Water, Natural Gas","Ductless, Central Air",unknown,740000.0,2132,2019/12/1,596305.8421,13.36842105,Single Family Residence,1950,1,2,4791.0,sqft,Baseboard,Window Unit(s),unknown,600000.0,1,1.0,True,18.91891891891892,hard,1,1,-22,0.0,p1_slight,p2_newer,hard_p1_slight
59155335,59156837,2132,2019/12/1,644475.0909,14.09090909,Single Family Residence,1900,2,4,6098.0,sqft,Baseboard,unknown,unknown,580000.0,2132,2019/12/1,717248.8846,10.11538462,Single Family Residence,1940,2,3,4356.0,sqft,"Hot Water, Hydronic Floor Heat(Radiant)",unknown,unknown,750000.0,2,2.0,True,22.666666666666664,hard,1,0,-40,1742.0,p1_slight,p2_newer,hard_p1_slight
59157130,59158365,2132,2019/12/1,638553.5714,10.71428571,Single Family Residence,1960,2,3,7405.0,sqft,Baseboard,Window Unit(s),unknown,618000.0,2132,2019/12/1,684942.3846,11.15384615,Single Family Residence,1935,2,4,5227.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,743100.0,2,2.0,True,16.83488090431974,hard,-1,0,25,2178.0,p2_more,p1_much,hard_p2_more
59160087,59161143,2132,2019/12/1,490525.6667,10.0,Single Family Residence,1935,2,3,3484.0,sqft,"Hot Water, Oil",unknown,unknown,395000.0,2132,2019/12/1,507193.4,11.6,Single Family Residence,1965,2,3,6534.0,sqft,"Baseboard, Natural Gas",unknown,unknown,505000.0,2,2.0,True,21.782178217821784,hard,0,0,-30,-3050.0,equal,p2_newer,hard_equal
59155554,59155880,2132,2020/10/1,709171.9286,13.0,Single Family Residence,1936,2,3,4356.0,sqft,"Oil, Steam",Central Air,unknown,675000.0,2132,2020/10/1,800935.1667,14.16666667,Single Family Residence,1947,2,3,6098.0,sqft,Baseboard,Central Air,unknown,810000.0,2,2.0,True,16.666666666666664,hard,0,0,-11,-1742.0,equal,similar,hard_equal
59156691,59160911,2132,2020/11/1,1004966.667,22.0,Single Family Residence,1930,2,6,5227.0,sqft,Hot Water,Window Unit(s),unknown,1025000.0,2132,2020/11/1,1027306.909,18.18181818,SingleFamily,1931,3,4,8712.0,sqft,"Forced air, Oil","Wall, Other",unknown,1300000.0,2,2.0,True,21.153846153846153,hard,2,-1,-1,-3485.0,p1_much,similar,hard_p1_much
59157346,59160911,2132,2020/11/1,906299.9231,14.61538462,Single Family Residence,1910,4,5,4791.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,950000.0,2132,2020/11/1,1027306.909,18.18181818,SingleFamily,1931,3,4,8712.0,sqft,"Forced air, Oil","Wall, Other",unknown,1300000.0,2,2.0,True,26.923076923076923,medium,1,1,-21,-3921.0,p1_slight,p2_newer,medium_p1_slight
59159599,59160209,2132,2020/11/1,526157.1818,14.54545455,Single Family Residence,1915,1,3,3484.0,sqft,"Hot Water, Natural Gas",Window Unit(s),unknown,525000.0,2132,2020/11/1,610139.6364,15.72727273,Single Family Residence,1963,2,3,6098.0,sqft,Baseboard,Window Unit(s),unknown,645000.0,2,2.0,True,18.6046511627907,hard,0,-1,-48,-2614.0,equal,p2_newer,hard_equal
59158551,59160090,2132,2020/12/1,684136.6364,11.81818182,Single Family Residence,1950,2,3,6534.0,sqft,Baseboard,Central Air,unknown,725000.0,2132,2020/12/1,615884.5,11.21428571,Single Family Residence,1940,2,3,5227.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,589000.0,1,1.0,True,18.758620689655174,hard,0,0,10,1307.0,equal,p1_slight,hard_equal
