sample_id,target,feature,norm_relevance,signed_norm,token_count
6,logit_diff,property_type,0.24812410464829124,0.24812410464829124,10
7,single_logit,lot,0.3117087499148531,0.3117087499148531,12
7,single_logit,bathrooms,0.12273796468586637,0.12273796468586637,2
7,single_logit,bedrooms,0.09663497219621223,0.09663497219621223,2
7,single_logit,year_built,0.09611522234575451,0.09611522234575451,4
7,single_logit,property_type,0.37280309085731383,0.37280309085731383,10
7,logit_diff,lot,0.214339068306622,-0.214339068306622,12
7,logit_diff,bathrooms,0.2099520282252762,-0.2099520282252762,2
7,logit_diff,bedrooms,0.12125460079412075,-0.12125460079412075,2
7,logit_diff,year_built,0.186681997263926,-0.186681997263926,4
7,logit_diff,property_type,0.26777230541005503,0.239973488790886,10
8,single_logit,lot,0.13530550632898042,0.13530550632898042,12
8,single_logit,bathrooms,0.1201333773263515,0.1201333773263515,2
8,single_logit,bedrooms,0.0036608967857603234,0.0013990688353224165,2
8,single_logit,year_built,0.27501029739654304,0.27501029739654304,4
8,single_logit,property_type,0.46588992216236474,0.46588992216236474,4
8,logit_diff,lot,0.042948689360437636,-0.042948689360437636,12
8,logit_diff,bathrooms,0.10712865163980471,-0.05664029700559972,2
8,logit_diff,bedrooms,0.11603836128113501,-0.11603836128113501,2
8,logit_diff,year_built,0.3011269722825798,0.3011269722825798,4
8,logit_diff,property_type,0.43275732543604284,0.43275732543604284,4
9,single_logit,lot,0.18722359250014692,0.18722359250014692,12
9,single_logit,bathrooms,0.3279048828713668,0.3279048828713668,2
9,single_logit,bedrooms,0.0568843688111632,0.0568843688111632,2
9,single_logit,year_built,0.06985799678563902,0.0390634512638063,4
9,single_logit,property_type,0.3581291590316841,0.3581291590316841,10
9,logit_diff,lot,0.18420427950273757,-0.18420427950273757,12
9,logit_diff,bathrooms,0.19159017236961942,0.0651034566304532,2
9,logit_diff,bedrooms,0.11858129600546832,-0.11858129600546832,2
9,logit_diff,year_built,0.22478130963389512,0.030052220605307416,4
9,logit_diff,property_type,0.28084294248827957,0.2746290499765515,10
10,single_logit,lot,0.2980480510251952,0.2980480510251952,10
10,single_logit,bathrooms,0.045178280691934664,0.045178280691934664,2
10,single_logit,bedrooms,0.029354699707012002,0.029354699707012002,2
10,single_logit,year_built,0.30517704952546953,0.30517704952546953,4
10,single_logit,property_type,0.32224191905038857,0.32224191905038857,10
10,logit_diff,lot,0.04625079584944987,-0.007969109038685947,10
10,logit_diff,bathrooms,0.3486343587177362,-0.3486343587177362,2
10,logit_diff,bedrooms,0.1621149768037473,-0.1621149768037473,2
10,logit_diff,year_built,0.12659785150937794,0.12659785150937794,4
10,logit_diff,property_type,0.3164020171196887,0.3164020171196887,10
11,single_logit,lot,0.16508816301486764,0.16508816301486764,10
11,single_logit,bathrooms,0.09870824611160353,0.09870824611160353,2
11,single_logit,bedrooms,0.07940775106184865,0.07940775106184865,2
11,single_logit,year_built,0.19562430339715842,0.19562430339715842,4
11,single_logit,property_type,0.46117153641452174,0.46117153641452174,7
11,logit_diff,lot,0.09867782833757156,-0.03642633374810185,10
11,logit_diff,bathrooms,0.14039698779752743,-0.14039698779752743,2
11,logit_diff,bedrooms,0.10115867870788828,-0.10115867870788828,2
11,logit_diff,year_built,0.08162230540587384,-0.052483307938462495,4
11,logit_diff,property_type,0.5781441997511388,0.5781441997511388,7
12,single_logit,lot,0.20291362463431795,0.20291362463431795,12
12,single_logit,bathrooms,0.06719126484849765,0.06719126484849765,2
12,single_logit,bedrooms,0.11194544661365767,0.11194544661365767,2
12,single_logit,year_built,0.1754471911155637,0.1338126037897982,4
12,single_logit,property_type,0.442502472787963,0.442502472787963,4
12,logit_diff,lot,0.08249520912266613,-0.055472906352675655,12
12,logit_diff,bathrooms,0.15548379216386243,-0.15548379216386243,2
12,logit_diff,bedrooms,0.087162757216096,-0.04963764648001107,2
12,logit_diff,year_built,0.1151482564675855,-0.04603555251694807,4
12,logit_diff,property_type,0.55970998502979,0.55970998502979,4
13,single_logit,lot,0.3116075878194797,0.3116075878194797,10
13,single_logit,bathrooms,0.08630297812634048,0.08630297812634048,2
13,single_logit,bedrooms,0.04062801017058719,-0.010598611348848833,2
13,single_logit,year_built,0.17052408616629997,0.17052408616629997,4
13,single_logit,property_type,0.3909373377172926,0.3909373377172926,10
13,logit_diff,lot,0.048869842177672956,-0.048869842177672956,10
13,logit_diff,bathrooms,0.05441116628687811,-0.039873603441675926,2
13,logit_diff,bedrooms,0.25988137036855247,-0.25988137036855247,2
13,logit_diff,year_built,0.22972938817109612,0.22972938817109612,4
13,logit_diff,property_type,0.40710823299580035,0.40710823299580035,10
14,single_logit,lot,0.29891113676811104,0.29891113676811104,10
14,single_logit,bathrooms,0.01957019563816826,0.01957019563816826,2
14,single_logit,bedrooms,0.048638442549228486,0.04566591609310514,2
14,single_logit,year_built,0.14400806281854192,0.015309149130248965,4
14,single_logit,property_type,0.48887216222595026,0.48887216222595026,4
14,logit_diff,lot,0.07127399328734314,-0.07127399328734314,10
14,logit_diff,bathrooms,0.11343218402597335,-0.061647926101072476,2
14,logit_diff,bedrooms,0.05147601829439552,-0.05147601829439552,2
14,logit_diff,year_built,0.10541795363283393,-0.045619465314793634,4
14,logit_diff,property_type,0.6583998507594541,0.6583998507594541,4
15,single_logit,lot,0.15919583826277398,0.15919583826277398,12
15,single_logit,bathrooms,0.14310792946766884,0.14310792946766884,2
15,single_logit,bedrooms,0.03808699225202525,0.03808699225202525,2
15,single_logit,year_built,0.17570160552949812,0.17570160552949812,4
15,single_logit,property_type,0.4839076344880338,0.4839076344880338,7
15,logit_diff,lot,0.027730657880337368,0.0017603141853112113,12
15,logit_diff,bathrooms,0.1873705481008184,-0.06391996736089413,2
15,logit_diff,bedrooms,0.12591959235472278,-0.12591959235472278,2
15,logit_diff,year_built,0.08518090071054775,-0.06954382715015735,4
15,logit_diff,property_type,0.5737983009535738,0.5737983009535738,7
16,single_logit,lot,0.15503202105951736,0.15503202105951736,12
16,single_logit,bathrooms,0.02440245597863295,0.02440245597863295,2
16,single_logit,bedrooms,0.06171765864142373,0.047908925452650866,2
16,single_logit,year_built,0.3054786929852194,0.3054786929852194,4
16,single_logit,property_type,0.45336917133520654,0.45336917133520654,4
16,logit_diff,lot,0.10383580428772339,-0.10383580428772339,12
16,logit_diff,bathrooms,0.1544789787001432,-0.1544789787001432,2
16,logit_diff,bedrooms,0.057231669819631376,-0.057231669819631376,2
16,logit_diff,year_built,0.05955816046270582,0.05955816046270582,4
16,logit_diff,property_type,0.6248953867297962,0.6248953867297962,4
17,single_logit,lot,0.14759530824426947,0.14759530824426947,12
17,single_logit,bathrooms,0.12192953640195865,0.12192953640195865,2
17,single_logit,bedrooms,0.052015452868912494,0.052015452868912494,2
17,single_logit,year_built,0.1286512928959128,0.1286512928959128,4
17,single_logit,property_type,0.5498084095889466,0.5498084095889466,7
17,logit_diff,lot,0.08996851639763721,-0.08996851639763721,12
17,logit_diff,bathrooms,0.12905667446823552,-0.12905667446823552,2
17,logit_diff,bedrooms,0.03274637765888992,-0.03274637765888992,2
17,logit_diff,year_built,0.10747781984629635,0.03367791785333626,4
17,logit_diff,property_type,0.640750611628941,0.640750611628941,7
18,single_logit,lot,0.2535907379260346,0.2535907379260346,10
18,single_logit,bathrooms,0.19359224844225792,0.19359224844225792,2
18,single_logit,bedrooms,0.07348735852239556,0.07348735852239556,2
18,single_logit,year_built,0.18296301963982625,0.18296301963982625,4
18,single_logit,property_type,0.29636663546948566,0.29636663546948566,10
18,logit_diff,lot,0.13976679507813733,-0.13976679507813733,10
18,logit_diff,bathrooms,0.22225683243362662,0.15246229328838448,2
18,logit_diff,bedrooms,0.10717339233191625,-0.10717339233191625,2
18,logit_diff,year_built,0.1067080954042813,0.013648709877291795,4
18,logit_diff,property_type,0.4240948847520385,0.4240948847520385,10
19,single_logit,lot,0.15191844464854168,0.15191844464854168,12
19,single_logit,bathrooms,0.12861749814487364,0.12861749814487364,2
19,single_logit,bedrooms,0.1113777629437971,0.1113777629437971,2
19,single_logit,year_built,0.24044893833080433,0.24044893833080433,4
19,single_logit,property_type,0.36763735593198327,0.36763735593198327,9
19,logit_diff,lot,0.07763580662033924,-0.07763580662033924,12
19,logit_diff,bathrooms,0.2797579018157364,-0.2797579018157364,2
19,logit_diff,bedrooms,0.22436424319410198,-0.22436424319410198,2
19,logit_diff,year_built,0.14814814814814814,0.14814814814814814,4
19,logit_diff,property_type,0.2700939002216743,0.2700939002216743,9
20,single_logit,lot,0.1770840064766005,0.1770840064766005,12
20,single_logit,bathrooms,0.06256853462957102,0.0016770947426482951,2
20,single_logit,bedrooms,0.07430819782810907,-0.01857704945702727,2
20,single_logit,year_built,0.15693736572551162,0.15693736572551162,4
20,single_logit,property_type,0.5291018953402078,0.5291018953402078,6
20,logit_diff,lot,0.19758195738553766,-0.19758195738553766,12
20,logit_diff,bathrooms,0.06841316368771547,-0.06841316368771547,2
20,logit_diff,bedrooms,0.15696919519860444,-0.15696919519860444,2
20,logit_diff,year_built,0.09980700272743635,0.05026643591909067,4
20,logit_diff,property_type,0.4772286810007061,0.4772286810007061,6
21,single_logit,lot,0.10650803938592926,0.10650803938592926,12
21,single_logit,bathrooms,0.13965369479648815,0.13965369479648815,2
21,single_logit,bedrooms,0.02735621426551461,-0.02735621426551461,2
21,single_logit,year_built,0.2856713554318036,0.2856713554318036,4
21,single_logit,property_type,0.44081069612026436,0.44081069612026436,10
21,logit_diff,lot,0.22861950758740024,-0.22861950758740024,12
21,logit_diff,bathrooms,0.149880681075636,-0.09461741319299927,2
21,logit_diff,bedrooms,0.22691432721506902,-0.22691432721506902,2
21,logit_diff,year_built,0.12470868121621528,0.12470868121621528,4
21,logit_diff,property_type,0.26987680290567945,0.26987680290567945,10
22,single_logit,lot,0.1885495075853288,0.1885495075853288,12
22,single_logit,bathrooms,0.27069305513663056,0.27069305513663056,2
22,single_logit,bedrooms,0.022762825091034843,0.022762825091034843,2
22,single_logit,year_built,0.14431515755561913,0.14431515755561913,4
22,single_logit,property_type,0.37367945463138663,0.37367945463138663,10
22,logit_diff,lot,0.18319794682366622,-0.18319794682366622,12
22,logit_diff,bathrooms,0.19074674075720396,-0.0589859399128703,2
22,logit_diff,bedrooms,0.21104709670124375,-0.21104709670124375,2
22,logit_diff,year_built,0.18950190760969207,0.18950190760969207,4
22,logit_diff,property_type,0.22550630810819403,0.19969038317226637,10
23,single_logit,lot,0.22745088408989467,0.22745088408989467,12
23,single_logit,bathrooms,0.11193104327595702,0.11193104327595702,2
23,single_logit,bedrooms,0.10849108213508836,0.10849108213508836,2
23,single_logit,year_built,0.265075467143475,0.265075467143475,4
23,single_logit,property_type,0.2870515233555849,0.2870515233555849,10
23,logit_diff,lot,0.20237453594523772,-0.20237453594523772,12
23,logit_diff,bathrooms,0.24215049574810482,-0.24215049574810482,2
23,logit_diff,bedrooms,0.08319695803636003,-0.08319695803636003,2
23,logit_diff,year_built,0.20356762462622918,-0.20356762462622918,4
23,logit_diff,property_type,0.26871038564406824,0.22093413930230468,10
24,single_logit,lot,0.304032715977512,0.304032715977512,8
24,single_logit,bathrooms,0.124105768032209,0.124105768032209,2
24,single_logit,bedrooms,0.03419632617605759,0.010758394752018117,2
24,single_logit,year_built,0.23512375673439598,0.23512375673439598,4
24,single_logit,property_type,0.30254143307982545,0.30254143307982545,10
24,logit_diff,lot,0.07734843574084814,-0.07734843574084814,8
24,logit_diff,bathrooms,0.1552891405956808,-0.08506840435331446,2
24,logit_diff,bedrooms,0.24874211047047184,-0.24874211047047184,2
24,logit_diff,year_built,0.2378247074477159,0.2378247074477159,4
24,logit_diff,property_type,0.28079560574528334,0.28079560574528334,10
25,single_logit,lot,0.2090249437679626,0.2090249437679626,12
25,single_logit,bathrooms,0.12242536896781375,0.12242536896781375,2
25,single_logit,bedrooms,0.017129809583692774,-0.0004059196583813453,2
25,single_logit,year_built,0.2669327673515727,0.2669327673515727,4
25,single_logit,property_type,0.3844871103289582,0.3844871103289582,10
25,logit_diff,lot,0.16161267867745482,-0.16161267867745482,12
25,logit_diff,bathrooms,0.1067755739580845,-0.01163710844285051,2
25,logit_diff,bedrooms,0.27847396343944025,-0.27847396343944025,2
25,logit_diff,year_built,0.2052316361785171,0.2052316361785171,4
25,logit_diff,property_type,0.2479061477465033,0.2479061477465033,10
26,single_logit,lot,0.14220854571215313,0.14220854571215313,12
26,single_logit,bathrooms,0.050029467485056364,0.050029467485056364,2
26,single_logit,bedrooms,0.043393796405013986,0.043393796405013986,2
26,single_logit,year_built,0.1647130722697362,0.1647130722697362,4
26,single_logit,property_type,0.5996551181280404,0.5996551181280404,4
26,logit_diff,lot,0.08183939034870584,-0.08183939034870584,12
26,logit_diff,bathrooms,0.0635952331459952,-0.0635952331459952,2
26,logit_diff,bedrooms,0.07288283129775147,-0.07288283129775147,2
26,logit_diff,year_built,0.0972007409622736,-0.058774189830579734,4
26,logit_diff,property_type,0.6844818042452739,0.5964977637389416,4
27,single_logit,lot,0.17660251554927872,0.17660251554927872,12
27,single_logit,bathrooms,0.0984057465010532,0.0984057465010532,2
27,single_logit,bedrooms,0.08213263586028884,0.08213263586028884,2
27,single_logit,year_built,0.3892396565386871,0.3892396565386871,4
27,single_logit,property_type,0.25361944555069216,0.25361944555069216,10
27,logit_diff,lot,0.27602737041564074,-0.27602737041564074,12
27,logit_diff,bathrooms,0.2596118525675535,-0.2596118525675535,2
27,logit_diff,bedrooms,0.08152723089402117,-0.08152723089402117,2
27,logit_diff,year_built,0.10946681787812794,0.010176670755800478,4
27,logit_diff,property_type,0.27336672824465674,0.16897543733902382,10
28,single_logit,lot,0.14378691958355422,0.14378691958355422,12
28,single_logit,bathrooms,0.03724903446494692,0.03724903446494692,2
28,single_logit,bedrooms,0.1137788689111106,0.1137788689111106,2
28,single_logit,year_built,0.38346187843732626,0.38346187843732626,4
28,single_logit,property_type,0.321723298603062,0.321723298603062,10
28,logit_diff,lot,0.11236134830404325,-0.11236134830404325,12
28,logit_diff,bathrooms,0.26594223921036614,-0.26594223921036614,2
28,logit_diff,bedrooms,0.12619839704464744,-0.12619839704464744,2
28,logit_diff,year_built,0.20679379551502156,0.20679379551502156,4
28,logit_diff,property_type,0.28870421992592155,0.28588225219236507,10
29,single_logit,lot,0.16990576532512228,0.16990576532512228,12
29,single_logit,bathrooms,0.2994876645240961,0.2994876645240961,2
29,single_logit,bedrooms,0.054050392787920204,0.054050392787920204,2
29,single_logit,year_built,0.15944152806568546,0.1371938729867526,4
29,single_logit,property_type,0.317114649297176,0.317114649297176,10
29,logit_diff,lot,0.24256017930707896,-0.24256017930707896,12
29,logit_diff,bathrooms,0.1664880953422251,0.035889649295329965,2
29,logit_diff,bedrooms,0.11302747191272318,-0.11302747191272318,2
29,logit_diff,year_built,0.18231443374676298,0.010841664891297594,4
29,logit_diff,property_type,0.29560981969120975,0.271994928922234,10
30,single_logit,lot,0.4273613842489442,0.4273613842489442,8
30,single_logit,bathrooms,0.04895367678565497,0.04895367678565497,2
30,single_logit,bedrooms,0.10774022982667823,0.10774022982667823,2
30,single_logit,year_built,0.05218447898384741,0.021843032252996695,4
30,single_logit,property_type,0.3637602301548752,0.3637602301548752,10
30,logit_diff,lot,0.15594536108706544,-0.15594536108706544,8
30,logit_diff,bathrooms,0.15808561514973807,-0.15808561514973807,2
30,logit_diff,bedrooms,0.220006390223226,-0.220006390223226,2
30,logit_diff,year_built,0.12170129608430318,-0.12170129608430318,4
30,logit_diff,property_type,0.34426133745566734,0.32087099957794013,10
31,single_logit,lot,0.20344092533135824,0.20344092533135824,12
31,single_logit,bathrooms,0.17665469684270843,0.17665469684270843,2
31,single_logit,bedrooms,0.07411816628400593,0.07411816628400593,2
31,single_logit,year_built,0.07719042188127041,0.07719042188127041,4
31,single_logit,property_type,0.468595789660657,0.468595789660657,10
31,logit_diff,lot,0.20978976783838973,-0.20978976783838973,12
31,logit_diff,bathrooms,0.20028412251696726,-0.20028412251696726,2
31,logit_diff,bedrooms,0.0945106006009161,-0.0945106006009161,2
31,logit_diff,year_built,0.1959074982015751,0.08560432314791526,4
31,logit_diff,property_type,0.29950801084215184,0.29204020431798616,10
32,single_logit,lot,0.19183358564821804,0.19183358564821804,12
32,single_logit,bathrooms,0.12297151464376464,0.12297151464376464,2
32,single_logit,bedrooms,0.069208606067626,0.069208606067626,2
32,single_logit,year_built,0.10440697438957312,0.10440697438957312,4
32,single_logit,property_type,0.5115793192508182,0.5115793192508182,7
32,logit_diff,lot,0.017062054179002858,-0.011321633830270975,12
32,logit_diff,bathrooms,0.12399308426256947,-0.12399308426256947,2
32,logit_diff,bedrooms,0.05872450240768915,-0.05872450240768915,2
32,logit_diff,year_built,0.2304204815879416,0.11641572911319023,4
32,logit_diff,property_type,0.5697998775627969,0.5697998775627969,7
33,single_logit,lot,0.5079570017057886,0.5079570017057886,8
33,single_logit,bathrooms,0.05164827888020745,-0.01967856741551677,2
33,single_logit,bedrooms,0.018532243100049774,0.018532243100049774,2
33,single_logit,year_built,0.06696046513576832,0.02212644746417025,4
33,single_logit,property_type,0.35490201117818576,0.35490201117818576,10
33,logit_diff,lot,0.10245842094722551,-0.10245842094722551,8
33,logit_diff,bathrooms,0.24723977732626082,-0.24723977732626082,2
33,logit_diff,bedrooms,0.15610702663944795,-0.15610702663944795,2
33,logit_diff,year_built,0.1992474144067008,-0.014239492294814509,4
33,logit_diff,property_type,0.2949473606803649,0.2922682266147623,10
34,single_logit,lot,0.17909056732125178,0.17909056732125178,12
34,single_logit,bathrooms,0.15011779367891126,0.15011779367891126,2
34,single_logit,bedrooms,0.060299113767908,0.034019500006371974,2
34,single_logit,year_built,0.20139454005094945,0.20139454005094945,4
34,single_logit,property_type,0.4090979851809795,0.4090979851809795,10
34,logit_diff,lot,0.19693650944964114,-0.19693650944964114,12
34,logit_diff,bathrooms,0.2075542202175007,-0.10936697786636454,2
34,logit_diff,bedrooms,0.12054671338159291,-0.12054671338159291,2
34,logit_diff,year_built,0.17899728710794996,-0.08639991251442798,4
34,logit_diff,property_type,0.2959652698433153,0.2878113542344794,10
35,single_logit,lot,0.2995224714324468,0.2995224714324468,8
35,single_logit,bathrooms,0.11733291888762949,0.11733291888762949,2
35,single_logit,bedrooms,0.07436836476554164,0.07436836476554164,2
35,single_logit,year_built,0.20124896234696843,0.20124896234696843,4
35,single_logit,property_type,0.30752728256741363,0.30752728256741363,10
35,logit_diff,lot,0.20017219366975667,-0.20017219366975667,8
35,logit_diff,bathrooms,0.15999705400891306,-0.15999705400891306,2
35,logit_diff,bedrooms,0.06648118795659297,-0.06648118795659297,2
35,logit_diff,year_built,0.17192313257406655,0.17192313257406655,4
35,logit_diff,property_type,0.4014264317906707,0.38218390420924325,10
36,single_logit,lot,0.2959645128030001,0.2959645128030001,8
36,single_logit,bathrooms,0.12032031176237133,0.12032031176237133,2
36,single_logit,bedrooms,0.04930879225929428,0.04930879225929428,2
36,single_logit,year_built,0.263078206092807,0.263078206092807,4
36,single_logit,property_type,0.27132817708252727,0.27132817708252727,10
36,logit_diff,lot,0.22228773660666676,-0.22228773660666676,8
36,logit_diff,bathrooms,0.17855141223869933,-0.17855141223869933,2
36,logit_diff,bedrooms,0.1313795325861172,-0.1313795325861172,2
36,logit_diff,year_built,0.1627624773136615,0.1627624773136615,4
36,logit_diff,property_type,0.30501884125485523,0.2881578181558951,10
37,single_logit,lot,0.1472519495148902,0.1472519495148902,12
37,single_logit,bathrooms,0.11325377864920588,0.11325377864920588,2
37,single_logit,bedrooms,0.11449832566732902,-0.11449832566732902,2
37,single_logit,year_built,0.2510095767177111,0.2510095767177111,4
37,single_logit,property_type,0.37398636945086383,0.37398636945086383,10
37,logit_diff,lot,0.07799787133166616,-0.07799787133166616,12
37,logit_diff,bathrooms,0.15714934500638367,-0.08773846805567326,2
37,logit_diff,bedrooms,0.29324145767940574,-0.29324145767940574,2
37,logit_diff,year_built,0.21597067629870795,0.21597067629870795,4
37,logit_diff,property_type,0.2556406496838365,0.2556406496838365,10
38,single_logit,lot,0.3944717612458928,0.3944717612458928,10
38,single_logit,bathrooms,0.11919117467140528,0.11919117467140528,2
38,single_logit,bedrooms,0.13940938685314608,0.13940938685314608,2
38,single_logit,year_built,0.07881492355846458,0.06954824297516671,4
38,single_logit,property_type,0.2681127536710913,0.2681127536710913,10
38,logit_diff,lot,0.11752359624995506,-0.04424322738132471,10
38,logit_diff,bathrooms,0.2072232947477163,-0.2072232947477163,2
38,logit_diff,bedrooms,0.14073713226425696,-0.14073713226425696,2
38,logit_diff,year_built,0.20321956598502622,0.10154912043550265,4
38,logit_diff,property_type,0.33129641075304544,0.3122483678517624,10
39,single_logit,lot,0.2844432675757977,0.2844432675757977,8
39,single_logit,bathrooms,0.052429498212630744,-0.052429498212630744,2
39,single_logit,bedrooms,0.08833576062491726,0.013769363166953529,2
39,single_logit,year_built,0.1479147358665431,0.1479147358665431,4
39,single_logit,property_type,0.4268767377201112,0.4268767377201112,4
39,logit_diff,lot,0.10127386511642683,-0.10127386511642683,8
39,logit_diff,bathrooms,0.15146605673623686,-0.15146605673623686,2
39,logit_diff,bedrooms,0.10966040852631913,-0.10966040852631913,2
39,logit_diff,year_built,0.09704882620159472,0.09704882620159472,4
39,logit_diff,property_type,0.5405508434194225,0.5405508434194225,4
40,single_logit,lot,0.12550754550071871,0.12550754550071871,12
40,single_logit,bathrooms,0.11797096546983747,0.11797096546983747,2
40,single_logit,bedrooms,0.07068862733571805,0.07068862733571805,2
40,single_logit,year_built,0.28022189166311806,0.28022189166311806,4
40,single_logit,property_type,0.4056109700306077,0.4056109700306077,10
40,logit_diff,lot,0.18836589884744323,-0.18836589884744323,12
40,logit_diff,bathrooms,0.17410481614724788,-0.17410481614724788,2
40,logit_diff,bedrooms,0.19269506345660492,-0.19269506345660492,2
40,logit_diff,year_built,0.22187638916095628,0.22187638916095628,4
40,logit_diff,property_type,0.2229578323877477,0.2229578323877477,10
41,single_logit,lot,0.1586420559299803,0.1586420559299803,11
41,single_logit,bathrooms,0.14182562852395172,0.14182562852395172,2
41,single_logit,bedrooms,0.049452357314272645,0.035014429756778945,2
41,single_logit,year_built,0.39502955534856915,0.39502955534856915,4
41,single_logit,property_type,0.25505040288322617,0.25505040288322617,10
41,logit_diff,lot,0.1419149391262313,-0.1419149391262313,11
41,logit_diff,bathrooms,0.15432409370046757,-0.04898592950396703,2
41,logit_diff,bedrooms,0.3174877536272149,-0.3174877536272149,2
41,logit_diff,year_built,0.13750388394274674,0.1282355757347887,4
41,logit_diff,property_type,0.24876932960333953,0.19490322291194723,10
42,single_logit,lot,0.32013188807748083,0.32013188807748083,10
42,single_logit,bathrooms,0.07857013531530763,0.07857013531530763,2
42,single_logit,bedrooms,0.048194265370055785,0.048194265370055785,2
42,single_logit,year_built,0.24415282911200556,0.24415282911200556,4
42,single_logit,property_type,0.30895088212515015,0.30895088212515015,10
42,logit_diff,lot,0.14952008717630624,-0.14952008717630624,10
42,logit_diff,bathrooms,0.18493604296773955,-0.18493604296773955,2
42,logit_diff,bedrooms,0.1298166685978758,-0.1298166685978758,2
42,logit_diff,year_built,0.10395122447759138,-0.03731099726812498,4
42,logit_diff,property_type,0.431775976780487,0.431775976780487,10
43,single_logit,lot,0.28745953806101665,0.28745953806101665,10
